iter	Logloss
764	0.0004714655105
765	0.0004714625564
766	0.0004714544457
767	0.0004714693033
768	0.0004714707816
769	0.0004714628435
770	0.0004714630499
771	0.0004714615716
772	0.0004714507385
773	0.0004714507385
774	0.0004714530845
775	0.0004714448869
776	0.000471458212
777	0.0004714521854
778	0.0004714521854
779	0.0004714521854
780	0.0004714521854
781	0.0004714521854
782	0.0004714506806
783	0.0004714506806
784	0.0004714564453
785	0.0004714461347
786	0.000471451926
787	0.0004714624972
788	0.0004714466247
789	0.0004714466247
790	0.0004714466247
791	0.0004714392695
792	0.0004714424251
793	0.0004714457848
794	0.0004714528817
795	0.0004714217763
796	0.0004714351593
797	0.0004714564151
798	0.0004714430333
799	0.0004714346632
800	0.0004714409481
801	0.0004714235128
802	0.0004714309283
803	0.0004714406609
804	0.0004714395024
805	0.000471435765
806	0.0004714461613
807	0.0004714314244
808	0.0004714235997
809	0.0004714233402
810	0.0004714160719
811	0.0004714226162
812	0.0004714226162
813	0.0004714249344
814	0.0004714129415
815	0.0004714189078
816	0.0004714108575
817	0.0004713988961
818	0.000471407353
819	0.000471407353
820	0.0004714073832
821	0.0004714085405
822	0.0004714127665
823	0.0004713978534
824	0.0004713978534
825	0.0004713978534
826	0.0004713978534
827	0.0004713978534
828	0.0004713984049
829	0.0004713959696
830	0.0004713861527
831	0.0004713971885
832	0.0004713922625
833	0.0004713960011
834	0.0004713977388
835	0.0004714037895
836	0.000471395423
837	0.0004713946374
838	0.0004714022255
839	0.0004714015908
840	0.0004714019648
841	0.0004713926692
842	0.0004713926692
843	0.0004713886446
844	0.0004713817769
845	0.0004713862673
846	0.0004713828208
847	0.0004713828208
848	0.0004713820979
849	0.0004713820979
850	0.0004713926981
851	0.0004713847625
852	0.0004713847625
853	0.0004713847625
854	0.0004713802721
855	0.0004713802721
856	0.0004713948136
857	0.0004713948136
858	0.0004713948136
859	0.0004713948136
860	0.0004713948136
861	0.0004713817504
862	0.0004713817504
863	0.0004713817504
864	0.0004713817504
865	0.0004713787081
866	0.0004713687174
867	0.0004713776088
868	0.0004713798377
869	0.0004713907577
870	0.0004713907577
871	0.0004713865014
872	0.0004713691518
873	0.0004713764226
874	0.0004713764226
875	0.0004713727419
876	0.0004713698759
877	0.0004713671257
878	0.0004713670074
879	0.0004713701932
880	0.0004713664028
881	0.0004713725959
882	0.0004713667202
883	0.0004713607527
884	0.0004713772926
885	0.0004713581172
886	0.0004713592769
887	0.0004713562044
888	0.0004713617073
889	0.0004713523259
890	0.0004713635319
891	0.0004713635319
892	0.0004713600878
893	0.00047135134
894	0.0004713589873
895	0.0004713626365
896	0.0004713511083
897	0.0004713616493
898	0.0004713595376
899	0.0004713536847
900	0.0004713559438
901	0.0004713496325
902	0.0004713535991
903	0.0004713535991
904	0.0004713521787
905	0.0004713399578
906	0.0004713410294
907	0.0004713317325
908	0.0004713287192
909	0.0004713490242
910	0.0004713490242
911	0.0004713310375
912	0.0004713269815
913	0.0004713354989
914	0.0004713240853
915	0.0004713240853
916	0.0004713349763
917	0.0004713212747
918	0.0004713279095
919	0.0004713239719
920	0.0004713125028
921	0.0004713211022
922	0.0004713120949
923	0.0004713040144
924	0.0004713139509
925	0.0004713158926
926	0.0004713027956
927	0.0004712903744
928	0.0004712991488
929	0.0004712875373
930	0.0004712995832
931	0.0004712872755
932	0.0004712977574
933	0.0004712793398
934	0.0004712933563
935	0.0004712787895
936	0.0004712830192
937	0.0004712980192
938	0.0004712788776
939	0.0004712861737
940	0.0004712719532
941	0.0004712769359
942	0.0004712773112
943	0.0004712660461
944	0.0004712701877
945	0.0004712896781
946	0.0004712689713
947	0.0004712669138
948	0.0004712745308
949	0.0004712726507
950	0.0004712740687
951	0.0004712685646
952	0.0004712743016
953	0.0004712721861
954	0.0004712557935
955	0.0004712560843
956	0.0004712595271
957	0.0004712583132
958	0.0004712550115
959	0.0004712511607
960	0.0004712723587
961	0.0004712672046
962	0.0004712586607
963	0.0004712535344
964	0.0004712493928
965	0.0004712504632
966	0.000471242122
967	0.0004712676378
968	0.0004712464085
969	0.0004712612951
970	0.0004712437464
971	0.0004712538228
972	0.0004712451366
973	0.0004712506659
974	0.0004712505476
975	0.00047124082
976	0.0004712450774
977	0.0004712436269
978	0.000471244036
979	0.0004712517967
980	0.0004712395167
981	0.0004712395783
982	0.0004712401526
983	0.0004712346208
984	0.0004712303646
985	0.0004712323618
986	0.0004712406752
987	0.0004712224277
988	0.0004712402685
989	0.0004712303368
990	0.0004712241377
991	0.0004712336071
992	0.0004712323919
993	0.0004712174474
994	0.0004712343626
995	0.0004712418651
996	0.000471224659
997	0.0004712248907
998	0.0004712365046
999	0.0004712175078
07
